Year,Month,Day,Weekend?,Hour,Collision Type,Injury Type,Primary Factor,Reported_Location,Latitude,Longitude
2015,5,6,Weekday,100,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,CHURCH & VICTOR,39.10753175,-86.54891106
2015,5,6,Weekday,900,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S WALNUT,39.13493114,-86.52778394
2015,5,6,Weekday,1500,2-Car,Non-incapacitating,IMPROPER TURNING,3RD & FACULTY,39.164352,-86.521088
2015,5,6,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,STATE 37 & VERNAL,39.176544,-86.5624
2015,5,6,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,E SOUTHERN,39.14984,-86.53213111
2015,5,6,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,S WOODSCREST,39.16290283,-86.50295257
2015,5,6,Weekday,1800,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,E 8TH & N GRANT,39.169552,-86.529696
2015,5,6,Weekend,2100,1-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,BOTTOM & MT CARMEL,0,0
2015,5,6,Weekend,2300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,EAST WEST & GRANT,0,0
2015,5,7,Weekend,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,AIRPORT & SR45W,39.13611763,-86.59484583
2015,5,6,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ALEXANDER & JACOB,39.16877031,-86.57355979
2015,5,7,Weekend,1500,2-Car,No injury/unknown,IMPROPER TURNING,STATE ROAD 46,39.207648,-86.573792
2015,5,7,Weekend,1300,2-Car,No injury/unknown,UNSAFE BACKING,E KIRKWOOD,39.16664,-86.52798041
2015,5,6,Weekend,2200,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,E 3RD,39.16444703,-86.52575968
2015,5,7,Weekend,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,WEST 3RD,39.164752,-86.573104
2015,5,6,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,CURRY & WOODYARD,39.18881826,-86.58302576
2015,5,7,Weekend,1200,2-Car,No injury/unknown,UNSAFE BACKING,WEST 3RD,39.16513824,-86.5824356
2015,5,1,Weekend,1100,2-Car,No injury/unknown,UNSAFE BACKING,N GATES,39.16987228,-86.57498168
2015,5,7,Weekend,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LONGVIEW & PETE ELLIS,39.166944,-86.495056
2015,5,7,Weekend,2200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,TENTH & WOODLAWN,0,0
2015,5,7,Weekend,1400,2-Car,No injury/unknown,UNSAFE BACKING,E COTTAGE,40.106918,-85.667884
2015,5,7,Weekend,1500,1-Car,No injury/unknown,IMPROPER TURNING,E 17TH,39.178848,-86.51144
2015,5,2,Weekday,0,2-Car,No injury/unknown,IMPROPER PASSING,12TH & N COLLEGE,40.17592359,-87.26738818
2015,5,2,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR46W & UNION VALLEY,39.21477514,-86.59228631
2015,5,2,Weekday,800,1-Car,No injury/unknown,DRIVER ASLEEP OR FATIGUED,S LEONARD SPRINGS & SR45W,39.14190066,-86.5828886
2015,5,2,Weekday,1200,1-Car,No injury/unknown,DRIVER ILLNESS,FEE & FOSTER,39.17645015,-86.51886016
2015,5,2,Weekday,1400,Bus,No injury/unknown,FOLLOWING TOO CLOSELY,11TH & VERNAL,39.173344,-86.555104
2015,5,2,Weekday,1400,2-Car,Incapacitating,UNSAFE LANE MOVEMENT,CURRY & SR45W,39.142048,-86.582592
2015,5,2,Weekday,1600,2-Car,No injury/unknown,IMPROPER TURNING,E 10TH,39.17162087,-86.50077565
2015,5,2,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S STATE ROAD 37,0,0
2015,5,2,Weekday,1700,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,S CURRY & SR45W,39.14194737,-86.58259072
2015,5,2,Weekday,400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S CURRY & W 3RD,39.16463971,-86.58292002
2015,5,2,Weekday,1300,2-Car,Non-incapacitating,UNSAFE SPEED,3RD & EASTSIDE,39.1642661,-86.51321379
2015,5,3,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,17TH & JACKSON,39.17874946,-86.5396263
2015,5,3,Weekday,900,2-Car,Incapacitating,FOLLOWING TOO CLOSELY,SR37S & SR45W,39.187344,-86.5552
2015,4,2,Weekday,1000,1-Car,No injury/unknown,FOLLOWING TOO CLOSELY,N NORWAY & N SMITH,39.20188017,-86.58311985
2015,5,1,Weekend,1300,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S SR 446,39.135648,-86.462248
2015,5,3,Weekday,1000,2-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,S FAIRFAX & VERA,39.09609988,-86.51704028
2015,5,3,Weekday,1000,Moped/Motorcycle,Incapacitating,DISREGARD SIGNAL/REG SIGN,S LIBERTY & SR45W,39.14502188,-86.57775915
2015,4,5,Weekday,1200,1-Car,No injury/unknown,UNSAFE SPEED,HARRELL & MOFFETT,39.09970008,-86.49847865
2015,5,3,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ROCKPORT & SR37S,39.08835793,-86.61312103
2015,5,2,Weekday,900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,FAIRFAX & WALNUT STREET,39.10715997,-86.52650982
2015,5,3,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,10TH & COLLEGE,39.171744,-86.534768
2015,5,2,Weekday,1800,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,E 10TH & N LINCOLN,39.171712,-86.530992
2015,5,3,Weekday,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37N & W VERNAL,39.176544,-86.5624
2015,5,1,Weekend,1500,2-Car,No injury/unknown,UNSAFE BACKING,W SR 45,39.125312,-86.610496
2015,5,1,Weekday,1900,Pedestrian,Incapacitating,PEDESTRIAN ACTION,SOUTH ROGERS & WEST CLEAR CREEK,39.07189666,-86.53976999
2015,5,1,Weekend,1800,3+ Cars,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR45W & W ELLER,39.12224,-86.6144
2015,5,3,Weekday,1700,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,ARDEN & HIGH,39.147504,-86.508256
2015,5,3,Weekday,1700,1-Car,No injury/unknown,UNSAFE BACKING,E KIRKWOOD,39.166942,-86.546142
2015,5,3,Weekday,1800,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,E COVENANTER & S COLLEGE MALL,39.155152,-86.497888
2015,5,3,Weekday,1800,2-Car,No injury/unknown,IMPROPER LANE USAGE,ALLEN & PATTERSON,39.15563017,-86.54330983
2015,5,3,Weekday,1600,Moped/Motorcycle,Incapacitating,UNSAFE SPEED,W KIRKWOOD & WALNUT,39.16664,-86.5336
2015,5,3,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR46W & W ARLINGTON,39.20808816,-86.57727214
2015,5,4,Weekday,0,2-Car,No injury/unknown,IMPROPER TURNING,MCCRACKEN,39.56432171,-86.47568129
2015,5,3,Weekday,1200,2-Car,No injury/unknown,UNSAFE BACKING,INDIANA & KIRKWOOD,39.16636554,-86.52688272
2015,5,6,Weekday,1700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E 3RD,39.16423861,-86.49522852
2015,5,4,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,17TH & SR46E,39.17984,-86.507088
2015,5,4,Weekday,1100,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD,39.16426432,-86.50074688
2015,5,4,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,17TH & SR45E,39.17984,-86.507088
2015,5,4,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ARCH HAVEN,39.16086249,-86.55387438
2015,5,4,Weekday,1100,Cyclist,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,1ST & B LINE,0,0
2015,5,1,Weekend,1400,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,SEVENTH & WALNUT,39.1685497,-86.53359018
2015,5,4,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,S JORDAN,39.1672661,-86.51619777
2015,5,4,Weekday,1400,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,NORTH KINSER,39.18531418,-86.53826141
2015,5,4,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,RANGE & SR46S,39.171504,-86.495312
2015,5,4,Weekday,1700,2-Car,No injury/unknown,WRONG WAY ON ONE WAY,EAST 10TH STREET,39.171648,-86.50435515
2015,5,4,Weekday,1600,2-Car,No injury/unknown,UNSAFE BACKING,S HIGHLAND & THORNTON,39.14404562,-86.51747281
2015,5,4,Weekday,1800,2-Car,No injury/unknown,,E SMITH & S DUNN,39.162848,-86.5284
2015,5,4,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E LONGVIEW & N PETE ELLIS,39.166944,-86.495056
2015,5,4,Weekday,1800,Cyclist,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,S MORTON & W 2ND,39.161472,-86.53624
2015,5,4,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,EAST THIRD & PETE ELLIS,39.16424,-86.495088
2015,5,3,Weekday,1700,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,ACUFF & SR37N,39.21040939,-86.55425576
2015,5,3,Weekday,1800,Cyclist,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,E RAMP CREEK & S FAIRFAX,39.07114998,-86.50319002
2015,5,4,Weekday,1900,2-Car,No injury/unknown,IMPROPER LANE USAGE,S COLLEGE,39.17088686,-86.534768
2015,5,4,Weekday,1300,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,CURRY & PROFILE,39.22484228,-86.5829797
2015,5,3,Weekday,2300,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,S HARMONY & SR45W,39.11068027,-86.638854
2015,5,5,Weekday,700,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,COUNTRY CLUB & WALNUT,0,0
2015,5,5,Weekday,900,2-Car,No injury/unknown,IMPROPER TURNING,W 15TH,39.176848,-86.55261061
2015,5,5,Weekday,1100,Moped/Motorcycle,No injury/unknown,FOLLOWING TOO CLOSELY,3RD & WOODLAWN,39.164352,-86.522592
2015,5,6,Weekday,900,2-Car,No injury/unknown,UNSAFE SPEED,MCCORMICK & SMITHVILLE,39.07109968,-86.50787986
2015,5,5,Weekday,1200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,W SOUTHERN,39.14984,-86.533392
2015,5,5,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SO COLLEGE & W KIRKWOOD,39.16236974,-86.53488032
2015,5,5,Weekday,1200,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,ELM & KIRKWOOD,39.166768,-86.5452
2015,5,5,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 3RD & N CLIFTON,39.16427754,-86.50968262
2015,5,5,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,NORTH JORDAN,39.18163681,-86.51081848
2015,5,5,Weekday,1700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,W STATE ROAD 45 & WALMART,0,0
2015,5,3,Weekday,2200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,ANDERSON & LOW GAP,39.28237689,-86.41189341
2015,5,5,Weekday,2000,2-Car,No injury/unknown,UNSAFE BACKING,REEVES,39.2313382,-86.64146728
2015,5,4,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,OLD SR 37 & S ROGERS,39.099408,-86.537904
2015,5,6,Weekday,100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,HILLSIDE & WALNUT,39.150544,-86.5336
2015,5,5,Weekday,1400,2-Car,Non-incapacitating,IMPROPER LANE USAGE,3RD & SWAIN,39.1642598,-86.51526281
2015,5,5,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR37N,0,0
2015,5,6,Weekday,900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,COLLEGE MALL & MOORES,39.15048033,-86.49825006
2015,5,6,Weekday,900,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E 3RD & SO WASHINGTON,39.16464,-86.5324
2015,5,6,Weekday,1100,2-Car,No injury/unknown,UNSAFE BACKING,JONES & JORDAN,39.16540012,-86.51642034
2015,5,6,Weekday,1300,Moped/Motorcycle,No injury/unknown,UNSAFE SPEED,17TH & FESS,39.17900623,-86.52562335
2015,5,6,Weekday,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,INDUSTRIAL & SR45W,39.143552,-86.580528
2015,5,4,Weekday,1700,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,DILLMAN & SR37S,39.0929718,-86.54577636
2015,5,4,Weekday,1700,Cyclist,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BOLTINGHOUSE & OLD SR 37,39.239744,-86.4992
2015,5,6,Weekday,1200,Cyclist,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,7TH & PARK,39.16864,-86.524496
2015,5,6,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,10TH & PARK,39.171648,-86.524608
2015,5,6,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,DUNN & E 3RD,39.164448,-86.528096
